GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.51,1.5,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2002,2002,2002,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,1.41,1.4,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2001,2001,2001,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,15.64188106,15.6 [11.3 - 19.9],11.27620024,19.88954594
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,26.5616932,26.6 [25.2 - 27.9],25.2078179,27.9155686
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.24,0.24,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,16.6835682,16.7 [15.5 - 17.8],15.5120364,17.8466406
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,20.97154562,21.0 [15.3 - 27.1],15.33376321,27.13811792
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.121835445,15.1 [10.9 - 19.8],10.89028314,19.823941768
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,26.2984832,26.3 [24.9 - 27.7],24.8728435,27.7241228
SA_0000001840,"Alcohol, heavy continuous drinkers, drinkers only, past year (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol--heavy-continuous-drinkers--drinkers-only--past-year-%2815-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,15.558421747,15.6,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1976,1976,1976,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.4,0.40,,
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,,,,-0.03021648,0.0 [-0.2 - 0.1],-0.161879501,0.105011943
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1967,1967,1967,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,5.15,5.15,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1986,1986,1986,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.3,0.30,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.1565247,15.2 [14.0 - 16.4],13.9789374,16.3759763
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2005,2005,2005,EUR,Europe,CHE,Switzerland,,,,9.893333333,9.9 [8.3 - 11.4],8.347375266,11.39694827
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,,,,-0.01023017,0.0 [-0.1 - 0.1],-0.087963714,0.072541368
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.01,4,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,35.7916201,35.8 [33.9 - 37.7],33.9260886,37.6571516
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.22,3.2,,
SA_0000001844,"Alcohol-attributable all-cause deaths (all ages), (number)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-all-cause-deaths-all-ages--number,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,626.621238356,626.6,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,4.63,4.6,,
SA_0000001414,"Alcohol, former drinkers (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-former-drinkers-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,7.7250767,7.7 [7.2 - 8.3],7.1540454,8.26718
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,13.7594055,13.8 [12.4 - 15.2],12.400765,15.2462208
SA_0000001823,"Alcohol, tourist consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-tourist-consumption-%28in-litres-of-pure-alcohol%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,-0.033418216,0.0 [-0.2 - 0.1],-0.173238606,0.112331918
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.7905009,23.8 [22.2 - 25.3],22.2476454,25.3333564
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.11,3.1,,
SA_0000001821,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-unrecorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-with-95-ci,2006,2006,2006,EUR,Europe,CHE,Switzerland,,,,0.790066933,0.8 [0.2 - 1.4],0.201069256,1.44694154
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.874816299,15.9 [11.7 - 20.5],11.710304581,20.545321169
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.6357208,86.6 [85.7 - 87.5],85.7493778,87.5187044
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,35.5155307,35.5 [33.7 - 37.3],33.6912224,37.3398391
SA_0000001820,"Heavy episodic drinking (youth 15 -19 years), drinkers only, past 30 days (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/heavy-episodic-drinking-%28youth-15--19-years%29-drinkers-only-past-30-days-%28-%29,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,70.6,70.6 [66.8-74.2],,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1987,1987,1987,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,2.41,2.41,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,35.9433282,35.9 [34.0 - 37.9],33.9943862,37.8922702
SA_0000001844,"Alcohol-attributable all-cause deaths (all ages), (number)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-all-cause-deaths-all-ages--number,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,2171.934309394,2171.9,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,13.84306258,13.8 [10.0 - 17.9],10.00849182,17.85073784
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1987,1987,1987,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,7.16,7.16,,
SA_0000001747,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29-3-year-average-with-95-ci,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,8.873333333,8.9 [7.3 - 10.4],7.346811311,10.38720207
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.5504407,13.6 [12.8 - 14.3],12.8292341,14.2716474
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1999,1999,1999,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,3.4,3.40,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,5.64,5.6,,
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,7.586567844,7.6 [5.6 - 9.8],5.569515867,9.791902807
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,74.0616147,74.1 [72.7 - 75.4],72.6838147,75.3874005
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2001,2001,2001,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,5.8821534,5.9 [5.3 - 6.4],5.3351314,6.4349217
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2016,2016,2016,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,41.150737508,41.2 [29.8 - 53.5],29.752256617,53.522074968
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,10.16,10.2,,
SA_0000001818,"Alcohol, total  (recorded + unrecorded) per capita (15+) consumption, projections",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-total-%28recorded-unrecorded%29-per-capita-%2815-%29-consumption-with-95-ci-projections,2026,2026,2026,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,10.434835617,10.4 [7.3 - 13.6],7.313143995,13.556527239
SA_0000001404,"Alcohol, drinkers only per capita (15+) consumption in litres of pure alcohol, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-drinkers-only-per-capita-%2815-%29consumption-in-litres-of-pure-alcohol,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,19.57372918,19.6 [14.2 - 25.4],14.2428614,25.38843113
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,14.6114818,14.6 [13.4 - 15.9],13.3943939,15.8888226
SA_0000001833,"Alcohol-attributable DALYs per 100,000 people (age standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-attributable-dalys--age-standardized-rates-%28all-ages%29--per-100-000-population,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,691.307310503,691.3 [540.0 - 884.9],539.999383445,884.916128112
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,15.28363461,15.3 [11.1 - 20.1],11.07891325,20.083451844
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2006,2006,2006,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,13.7312695,13.7 [12.4 - 15.3],12.3526741,15.2502472
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1977,1977,1977,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,4.35,4.35,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1974,1974,1974,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,15.24,15.24,,
SA_0000001809,National system of epidemiological data collection for alcohol use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-system-of-epidemiological-data-collection-for-alcohol-use,2016,2016,2016,EUR,Europe,CHE,Switzerland,,,,,Yes,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1979,1979,1979,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,6.9,6.90,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,36.1600554,36.2 [34.2 - 38.1],34.1902285,38.1298824
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1985,1985,1985,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,14.37,14.37,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.3558238,13.4 [12.5 - 14.2],12.5096017,14.2020458
SA_0000001647,Awareness activities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/awareness-activities,2016,2016,2016,EUR,Europe,CHE,Switzerland,AWARENESSACTIVITYTYPE,AWARENESSACTIVITYTYPE_SA_BINGE_DRINKING,Binge drinking,,Yes,,
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,86.5477699,86.5 [85.8 - 87.3],85.7906143,87.3281839
SA_0000001751,"Alcohol, average daily intake in grams among drinkers, three-year average",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-average-daily-intake-in-grams-among-drinkers-with-95-ci,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,16.925884615,16.9 [12.2 - 21.7],12.209111903,21.694528792
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,1988,1988,1988,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,7.2,7.20,,
SA_0000001739,"Alcohol, heavy episodic drinking (15+) past 30 days (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-heavy-episodic-drinking-%2815-%29-past-30-days-%28-%29-age-standardized-with-95-ci,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,24.1563372,24.2 [22.6 - 25.7],22.5938421,25.7188323
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,9.05,9.1,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.4326162,13.4 [12.7 - 14.2],12.7118301,14.1534022
SA_0000001409,"Alcohol, abstainers lifetime (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-lifetime-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,5.0105779,5.0 [4.4 - 5.7],4.3946659,5.7055293
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-recorded-per-capita-%2815-%29-consumption-%28in-litres-of-pure-alcohol%29,2021,2021,2021,EUR,Europe,CHE,Switzerland,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.1,0.1,,
SA_0000001411,"Alcohol, abstainers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-abstainers-past-12-months-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,26.0691345,26.1 [24.3 - 27.8],24.323067,27.815202
SA_0000001413,"Alcohol, consumers past 12 months (%), age-standardized",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/alcohol-consumers-past-12-months-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,73.7479639,73.7 [72.2 - 75.2],72.16758,75.223954
